value
12.3792
18.4784
16.8768
29.7488
22.7584
30.5232
28.0496
44.6304
22.7712
26.6432
12.688
6.3712
2.3104
0.944
0
0
0
0
0.2752
3.9504
3.0064
10.7296
6.1888
9.9376
18.2
21.6032
13.2432
16.44
23.4592
41.6656
24.0864
26.216
22.36
20.3808
13.1952
2.9984
1.3856
0
0.4336
0
0
0
0.6112
6.0048
6.5584
6.5728
15.8816
13.7712
17.0432
18.8224
14.3968
25.7056
23.1072
39.7776
39.9744
36.4368
30.8944
36.2192
15.8288
10.1504
2.64
1.7872
0
1.2288
0
0
0
1.0064
5.6176
10.1936
9.728
23.7232
22.7872
27.768
18.0656
20.2224
33.568
32.7328
30.5264
15.9088
13.6528
32.1408
11.056
6.5664
2.9664
1.2288
1.504
0
0
0.2048
0.1488
1.4192
1.6112
8.1152
16.3744
12.44
24.3856
21.5552
21.5744
27.9472
14.8688
18.368
14.9232
15.88
11.7584
13.7536
7.992
3.1616
2.0656
0
0
0
0
0
1.7376
1.056
5.3344
10.008
9.952
19.7296
15.7856
24.9824
14.4496
17.888
17.3592
21.2864
35.5488
30.1088
23.5744
14.8224
8.024
1.68
0.8208
0
0
0
0
0.2464
1.5344
5.296
4.2496
6.9856
7.6224
20.2992
11.7232
18.1216
18.6416
21.2976
26.6656
31.0496
30.832
31.9904
13.136
19.2832
6.1888
1.7872
1.576
0
0.7344
0
0
1.2656
0.9744
2.0256
5.9776
14.1344
10.6944
12.6896
14.472
16.4624
17.5296
22.1968
19.9984
30.7232
46.3952
37.5216
22.28
26.2096
5.912
2.0784
0.728
0.4
0
0
0
0
1.0032
1.1536
0.5888
10.352
10.6688
16.3968
15.4896
13.8416
13.2272
15.656
16.1376
20.4144
34.7776
32.0784
17.7184
11.8336
7.2368
5.5648
0
0.6304
0.264
0
0.144
0
2.1248
4.7312
4.9376
6.7168
11.5328
13.5184
13.2704
18.976
25.9584
22.072
27.1952
24.9296
40.5888
37.2896
29.176
23.4832
10.8336
4.5616
1.576
0.5136
0
0
0.5872
0
0
2.6448
9.1664
14
13.8352
16.0368
17.3504
15.928
28.008
35.4848
25.7776
18.7232
14.5712
18.1152
15.968
11.9696
4.9248
1.2896
0
0
0
0
0
0
0
0
1.5568
6.1136
10.3104
16.6496
8.8512
13.6912
14.5152
11.744
12.84
7.6304
12.8304
15.7472
19.7648
17.2416
7.7536
4.0112
2.1072
0.664
0
0
0
0
0.3744
1.4192
2.4448
4.7776
13.736
12.52
20.1936
22.3584
19.544
16.8224
22.5296
16.4992
18.504
18.9856
24.0176
14.3648
9.9584
5.08
0.6288
1.2768
0
0
0
0
0.2752
1.52
4.8304
5.7632
10.4384
11.4992
25.8112
27.8096
21.4576
24.1744
28.8032
23.3808
22.5872
37.9152
23.9712
30.5296
15.8784
9.7664
7.1824
0.6
0
0.5568
0
0.4112
1.4992
1.7504
2.4144
4.848
10.176
16.5408
13.0032
12.2816
14.0336
25.0608
19.984
23.6528
19.992
44.136
17.2768
27.2944
12.3536
5.456
2.5808
0
0
0.3072
0
0
0.152
0.9728
12.8976
8.3168
11.0992
13.2048
11.2912
16
19.7904
19.8768
14.3312
17.1216
24.8928
43.5504
36.6032
35.4528
23.4224
8.44
2.7264
3.6224
0
0.7568
0
0
1.9792
3.3936
6.9792
7.6176
12.9136
21.9968
14.4944
14.3472
14.1104
16.944
15.1776
45.648
49.8032
42.0128
38.032
35.9328
10.2496
6.0576
2.5376
1.8112
1.672
0
0.5936
0
0.3312
1
2.3632
8.224
19.328
31.8144
33.0144
36.352
30.8192
23.8864
24.5824
26.264
30.3296
23.7312
33.9872
18.9616
10.1168
6.3168
2.1424
0.712
0.3104
0
0
0
0
0.9424
2.5504
15.8656
12.264
20.9056
26.2432
36.3056
24.1056
23.3232
22.0656
25.0416
16.9152
9.4272
0.4224
0.8864
0.3872
0.9296
7.488
1.8672
0
0
3.0064
0
1.2976
2.5408
2.904
15.088
9.5536
18.544
25.416
30.9008
27.5936
32.648
30.2384
26.2352
19.0896
10.3488
0.5536
0
0
0
0
0
0
0
0
0
0
0
0
1.0752
11.5504
22.8752
19.2544
19.4064
18.2832
18.7232
20.6624
26.5808
47.2192
51.6336
28.9264
20.7696
9.2624
2.1776
0.1936
0
0
0
0
0.8144
0
6.0288
5.6016
10.8832
18.024
14.5664
20.1584
19.44
21.6448
19.6816
20.4016
30.3264
31.184
42.7616
28.6112
10.3328
4.2
1.1808
0.2592
0.2848
0
0.8832
0.6288
0
2.5696
3.5984
4.1072
16.8128
12.96
14.8848
15.4144
19.6032
16.832
22.5264
29.4496
25.0656
31.4944
40.0064
42.3248
31.7456
13.712
4.0304
1.2256
0
0.3888
0
0
0
0
4.464
5.0224
11.1808
15.2496
24.8512
26.4624
21.688
24.2
20.472
36.408
42.0464
34.6112
43.44
39.7808
29.2416
20.976
5.8752
1.9696
4.2944
0
0.4944
0
0
2.1664
2.688
4.2544
7.0688
23.904
24.1392
14.5792
24.3072
20.008
33.9104
31.688
14.5936
24.5216
33.2672
22.3968
25.3616
13.256
5.3776
3.3648
0.5744
0.4
0
0
0
0.3696
1.3872
1.5296
5.1904
10.2144
18.912
20.624
20.6512
23.1376
28.7696
30.2704
20.8096
27.0752
32.5648
26.2304
18.3712
13.2064
4.192
1.7392
0
0
0
0
0.5344
1.3216
6.8528
4.3664
7.12
19.2304
18.6368
22.592
22.0448
18.7648
15.104
19.3392
26.76
42.3824
35.9392
32.3184
11.9072
9.8624
3.9632
0.3408
0.8496
0.6224
0
0
0
0.32
2.2128
3.7952
5.3936
13.4752
12.5616
15.8336
14.1296
14.4784
8.1808
17.8816
18.7504
27.6816
38.5952
31.4848
22.952
8.184
4.504
2.2272
0.9088
0
0
0
0
0.5824
1.7024
2.784
4.3056
11.2576
20.6624
13.0576
15.3504
9.0864
16.9152
21.3072
16.8096
24.1328
30.456
17.88
9.3696
11.5024
2.8816
1.896
0
0
0
0
0
0
3.0464
5.4464
5.28
4.56
8.6432
6.1728
18.7392
17.984
14.4864
12.7488
11.232
16.4496
26.8032
27
23.9024
5.9632
4.9184
2.4464
1.992
0
0
0
0.1296
3.0032
3.6544
3.2624
4.3696
12.2576
19.0368
16.256
18.7216
16.44
14.4176
21.3408
21.6912
27.3152
22.4912
34.552
16.0464
9.8832
3.2
0.8352
0
0
0
0
1.3296
0
1.6128
6.3328
6.0208
17.6032
18.0208
22.216
14.032
34.976
32.0592
23.08
27.2288
22.4032
14.8736
28.3328
19.6848
9.7408
4.1248
5.2016
1.0288
0.7504
0.6512
1.0112
0
0.904
1.2576
3.9904
8.8656
8.1376
12.2288
10.3648
18.2896
13.8272
20.5392
31.264
27.8896
22.5232
17.9952
23.0736
28.9056
11.7344
1.848
4.3104
0
0
0
0
0
1.2416
3.8528
2.5312
9.9136
22.9248
41.936
28.144
29.1904
34.5088
17.2928
17.1184
20.7984
26.08
43.192
29.12
21.8112
11.3968
4.7072
1.232
0
0
0
0
0
0
6.1472
6.2224
7.0048
11.9568
14.6848
9.416
23.1696
13.2
17.512
13.064
27.8416
24.9776
34.3504
28.3568
20.72
19.1104
6.4416
2.808
2.8464
0
0
0
0
1.4944
4.016
4.5184
10.3408
19.3584
24.8784
34.9984
29.2096
36.5008
25.504
36.6432
67.2336
68.3744
61.6928
32.7408
50.1744
22.3792
9.3152
7.3216
1.1184
0.368
0.6864
0
0
3.3984
6.0768
8.9152
3.7536
7.3024
13.1504
9.5984
11.1136
12.816
10.144
18.256
16.7152
24.9104
18.0784
10.3216
0
0
0
0
0
0
0
0
0
1.1296
4.0672
3.3904
9.176
13.0928
14.8288
22.376
19.0928
20.3696
10.304
22.0944
30.3776
33.6704
35.256
22.7712
29.872
11.1552
8.392
3.1168
0.2896
1.6928
0
0
0
0.952
1.1552
2.9712
5.2832
6.0464
12.336
10.1936
16.648
20.6512
13.3456
13.8832
20.544
23.6064
12.016
23.472
13.248
8.3584
1.8064
4.4448
2.1952
0
0
0
0
0.4224
2.3072
0.6336
1.5392
4.808
13.0496
20.7904
19.8496
23.9472
28.3552
21.2592
26.936
19.6256
25.696
22.5504
33.6192
8.9264
4.2832
3.2448
0.7648
0
0.1024
0
0
0
6.808
7.9712
3.248
12.6512
7.408
20.0848
21.4512
24.664
17.1152
25.3296
27.1344
33.1328
35.1936
30.5056
27.0288
29.5776
4.4352
4.2976
0.872
0
0
0
0
1.2304
5.0784
5.6816
8.0304
10.8176
12.9024
24.3344
19.0256
15.5056
18.672
21.7088
37.6848
28.2256
27.0752
28.2352
17.8576
8.5072
8.6256
0
0
0
0
0
0
2.3312
0.7616
2.36
1.9216
5.5648
5.9824
3.7792
2.5328
3.8368
3.136
4.8976
5.6208
8.216
9.1824
4.1664
4.3376
1.4496
0
0
0
0
0
0
0
1.1088
0.9664
0.9344
3.64
0.664
10.3136
5.376
6.4896
4.1824
4.536
6.136
2.9232
3.9472
1.8256
0
0
0
0
0
0
0
0
0
0
0
0
0.7424
3.872
4.5744
3.4688
9.9296
6.0384
1.0224
5.6816
6.9296
1.0624
1.9568
3.6064
7.0432
3.8832
0.9328
1.5088
1.16
0
0
0
0
0
0
0
0
3.6784
2.8128
2.4032
2.296
9.7712
1.9104
6.976
4.344
4.3424
2.7376
0
1.392
3.9104
1.7408
1.064
0
0
0
0
0
0
0
0.6608
0.4704
1.3504
3.1808
2.2448
5.6896
7.9856
2.0992
3.7904
1.4432
4.8336
3.1904
4.2016
9.4864
1.8128
3.0464
2.6048
0
0
0
0
0
0.7104
0.5424
1.9696
1.0272
3.0064
3.0336
5.4624
5.448
3.1328
3.6832
5.512
5.9616
7.7104
6.9744
15.2336
7.9552
4.5056
0.6528
0.3136
0
0
0
0
0
0
0
1.1872
1.392
0.88
4.7232
14.3312
18.2608
4.7056
7.0576
14.2976
12.5488
15.1072
23.952
33.8576
21.4176
22.872
17.7456
5.6
2.9216
0.8288
0
0
0
0
2.3216
2.1808
2.0752
6.696
8.8496
17.2416
13.9136
18.424
9.8448
19.6176
15.1184
23.9072
24.9872
41.9152
37.3232
16.6032
18.3248
11.1024
6.0752
0.4
0
0
0
0
0
4.9536
5.688
8.3152
4.8848
12.5088
19.08
21.4256
15.1856
22.7664
33.8848
33.9104
46.2464
52.8224
47.1136
25.8288
7.1344
2.224
2.7408
0.696
0.9872
0
0
0
0.3104
4.9376
3.3616
9.904
6.3296
18.7168
22.4592
16.1648
15.2992
19.8656
30.856
23.024
22.4944
39.8336
20.968
16.1872
7.8208
3.9824
0.9056
1.4368
0.7152
0.7456
0
0
0.1664
1.8752
0
5.8928
11.2896
10.3248
19.336
16.16
15.3792
13.4592
25.0128
15.6592
16.2416
20.4992
12.5648
18.4304
11.7696
3.8656
1.8816
1.1744
1.024
0
0
0
1.4768
2.4128
2.632
9.208
2.9552
12.3616
13.7392
23.8064
19.0064
9.5152
16.4192
16.552
27.5888
13.6784
18.4256
20.352
8.4784
2.7088
2.4896
0.5216
0
0
0
0
0
0
0.8672
7.112
7.8256
11.7312
15.7248
10.9648
18.5088
21.7296
25.472
30.256
33.2432
29.5536
10.928
25.7696
8.2784
6.328
5.9088
0.4512
0.3392
0
0
0
1.808
5.3312
6.9328
8.5824
9.0416
18.1376
25.728
16.8752
21.1152
29.664
20.1632
22.2944
32.896
36.2864
35.0816
24.68
19.1552
13.0768
4.2384
0.9424
0
0
0
0
1.1456
2.8912
2.568
7.5328
7.4848
11.0352
12.2672
13.352
6.6624
8.8528
14.016
24.0064
23.4208
27.7536
18.7312
20.5968
15.6
6.7712
3.3936
0
0.6368
0
0
0
0.5648
2.0208
6.1456
7.3488
12.2384
15.0656
15.8128
19.9008
19.2976
16.6656
14.0864
15.2112
22.0352
22.8976
25.2528
25.4352
9.1568
4.6656
2.8928
0.7328
0
0
0
0
0.3408
7.8112
6.112
12.5536
10.8544
23.2416
15.3616
17.0864
15.856
27.376
21.5904
34.8208
36.9728
43.9552
22.7984
32.8464
13.8032
8.168
1.568
0
1.4
0
0.2944
0.6256
4.3024
3.0032
8.5712
15.0336
19.7472
28.0752
23.752
24.2048
26.1344
41.3808
32.9808
25.3216
20.7152
12.664
15.5392
11.5712
0.9344
6.2096
3.9456
0
1.9296
1.9504
0.9264
0
0.992
0.5888
1.872
7.8224
17.2576
19.0128
25.9776
26.2016
30
34.0624
18.2464
21.7856
2.904
0
0
0
0
0
0
0
0
0
0
0
2.7408
3.1312
2.0032
4.3088
6.7824
24.7568
24.6784
29.3216
26.9744
15.512
26.6064
27.0944
30.2096
51.6544
34.936
18.1872
10.6512
7.9856
1.9216
1.9824
0
0
0.8672
0
3.5472
2.184
5.8
7.432
12.7616
18.728
1.3024
10.912
30.592
25.8
37.2336
36.7232
24.9408
34.6288
31.72
26.6848
17.5376
2.5872
1.7968
0
0
0
0
0
0.9808
6.2576
6.8752
16.3568
8.0064
12.0288
21.8992
17.4176
9.5872
21.8208
20.5024
20.144
16.7904
29.9104
36.04
28.736
7.9424
5.0528
5.0272
1.2736
0
0
1.0432
0
0.5824
3.2416
6.3744
12.6576
5.7424
17.0416
10.8752
15.1664
9.152
12.256
23.7248
30.1264
24.1856
41.32
35.3184
21.9872
14.6256
6.7488
2.968
1.8384
0
0
0
0
0.6976
4.0864
6.5584
5.16
2.9344
12.072
21.1184
24.1872
20.5152
20.5248
9.5104
34.4032
21.7056
44.8672
39.8048
48.0736
19.2768
7.736
5.4752
0.68
0.6192
0.9456
0
0
2.3584
2.7168
8.8944
9.4064
10.6208
14.5456
22.6288
23.9136
23.096
18.9488
13.2176
20.7744
19.7552
23.7808
20.6384
26.5328
10.6128
6.4112
2.4448
1.4432
1.2608
0
0
0.7056
0.3216
2.4512
4.0848
5.0832
7.6784
18.9952
26.5792
15.7504
25.4976
16.2096
19.352
22.92
18.4992
22.4368
23.6144
24.392
20.4416
11.8352
0.9456
0
0
0.7712
0
0
2.104
4.2544
4.3184
4.6368
5.8032
14.5328
20.1136
18.7728
16.1744
13.3216
14.2112
18.8368
27.2528
26.3952
31.9392
18.3664
14.9296
6.1456
0
0.776
1.1936
0
0
0
1.2608
0.9424
4.4928
5.7232
11.744
12.1808
24.6912
12.568
9.256
14.512
15.3792
35.3504
36.856
43.144
25.7856
19.9856
12.9856
6.5232
4.0816
0
0
0
0
0
2.0912
2.5408
1.2624
3.2208
11.24
19.6128
18.2976
12.4176
10.9888
12.6288
21.7536
16.2288
25.3936
33.2784
21.3568
19.0736
11.7424
7.888
3.7728
0
0
0
0
0
0.7936
1.7616
5.248
3.4912
9.768
11.0688
15.3792
14.376
12.5808
11.6528
15.848
20.5152
23.256
41.0448
26.928
22.0384
11.5072
3.9232
3.3696
0.4416
0
0
0
0
0.3728
3.5264
5.2976
10.5648
16.2
10.4672
13.8176
9.1632
18.1424
9.4096
20.5392
17.3008
17.9712
18.2832
23.6784
22.96
4.4176
4.4384
3.8064
0.3744
0
0
0
0.9952
0
1.672
5.2416
13.528
6.2224
26.8176
14.7696
22.256
15.5456
9.0288
12.8368
11.4416
11.7344
20.8192
15.08
0
0
4.4176
0.8144
1.1248
0.6352
0
0
0
0.4048
3.7472
4.6592
4.2352
16.9056
9.4
16.2384
19.7472
16.1104
10.2688
13.2368
11.6496
17.696
11.6288
21.7328
16.7504
11.5648
3.1504
0.9536
0
0
0
0
0
0.4064
2.5904
3.88
4.4528
12.2
11.9104
10.856
9.9712
9.3696
14.9536
16.256
18.7792
24.4128
39.6736
18.9808
16.0768
5.9536
3.0368
2.7456
0
0.7616
0
0
0
0.6752
3.8352
12.1632
8.7008
9.7216
17.7792
10.4208
13.6368
14.3392
6.5584
9.7968
28.2128
33.1936
29.7776
22.088
12.6048
15.1152
1.5984
1.3072
0.1856
0
0
0
0
0.544
2.2768
6.1216
6.2352
7.9376
10.0224
19.6928
20.448
15.6288
9.232
15.5216
17.724
17.792
23.7856
24.7712
20.1568
9.728
6.4496
4.632
0.432
2.3904
0
0
0
1.5216
5.2016
6.696
6.2272
13.2
11.9216
16.112
16.5552
16.8064
22.92
18.6624
25.2704
27.3728
28.6016
18.8112
14.304
10.8432
1.4816
0.2912
0
0
0.6288
0
0
1.44
2.6928
4.4464
2.232
9.9824
10.6944
14.5856
15.5488
11.4256
9.7392
18.7728
14.8208
17.68
29.3104
15.72
14.8224
8.832
5.7296
1.0976
2.4912
0
0
0
0
0
0.9392
4.184
13.5712
9.4976
14.0416
15.6
16.92
7.8304
24.7728
18.8
19.2928
16.464
16
16.6816
19.3248
6.2464
5.9184
7.3424
1.0912
1.3632
0.6352
0
0.4592
0.5552
2.0752
2.5424
1.928
9.3152
11.1136
13.5944
16.9536
9.3824
11.6736
15.0672
12.2576
22.4352
18.4016
18.0736
13.296
5.896
1.1984
0
0
0
0
0
0
0.9392
2.1824
1.7424
5.9104
10.8832
10.808
9.8848
8.168
12.12
16.9152
10.9664
12.9376
21.7712
22.3632
12.8496
13.6064
1.0064
0
0
0
0
0
0
0
0
0
0
4.072
3.4496
7.6336
12.2928
3.7408
7.8768
7.8816
11.5072
10.2064
18.7952
18.3728
24.3056
31.008
10.776
5.1696
6.6192
0
0
0
0
0
0
1.96
3.7008
1.8752
13.6864
12.188
19.4352
20.2768
14.7336
8.136
9.1168
15.2576
17.3832
12.176
12.768
24.0896
11.1088
3.1696
2.232
0
0
0
0
0
0
1.6272
1.5216
11.648
8.3312
9.1496
10.28
8.5296
16.2672
8.0208
16.7952
12.0176
18.0896
26.0208
16.448
10.368
7.232
3.4064
2.8896
0
0
0
0
0.3024
0
1.7344
3.0976
6.5936
6.32
4.376
6.0848
8.7616
7.4576
10.472
13.9504
